[1] 234 {index_type: FLAT, nlist: 128, nprobe: 8, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 500} {dataCoord*segment*maxSize: 512, dataCoord*segment*sealProportion: 0.23, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 5000, dataNode*segment*insertBufSize: 16777216, rootCoord*minSegmentSizeToEnableIndex: 1024} 112.29465392976999 158.6778428722173 56.31511001288891 17.75722359010093 0.9992000000000001 234
[225] 113053 {index_type: SCANN, nlist: 475, nprobe: 69, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 626} {dataCoord*segment*maxSize: 3773, dataCoord*segment*sealProportion: 0.38, queryCoord*autoHandoff: False, queryCoord*autoBalance: True, common*gracefulTime: 88233, dataNode*segment*insertBufSize: 5083467855, rootCoord*minSegmentSizeToEnableIndex: 4159} 109.94666918367147 367.85434692539275 2.7350666485726833 365.62180322803397 0.9864 433
[226] 113540 {index_type: SCANN, nlist: 1386, nprobe: 76, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 100} {dataCoord*segment*maxSize: 4280, dataCoord*segment*sealProportion: 0.08, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 9508, dataNode*segment*insertBufSize: 1267026940, rootCoord*minSegmentSizeToEnableIndex: 5476} 106.91387630626559 435.71207426674664 2.4963577911257744 400.5836036624515 0.9709000000000001 487
[227] 113967 {index_type: SCANN, nlist: 13, nprobe: 13, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 420} {dataCoord*segment*maxSize: 2662, dataCoord*segment*sealProportion: 0.5, queryCoord*autoHandoff: True, queryCoord*autoBalance: False, common*gracefulTime: 8617, dataNode*segment*insertBufSize: 3640758733, rootCoord*minSegmentSizeToEnableIndex: 4124} 112.25582530349493 357.76153886877 5.067005090415478 197.35523887504192 0.9983 426
[228] 114521 {index_type: SCANN, nlist: 1, nprobe: 1, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 944} {dataCoord*segment*maxSize: 414, dataCoord*segment*sealProportion: 0.22, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 6640, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 9910} 112.93970903381705 476.684551730752 5.540698079392314 180.48267306232228 0.9993000000000001 553
[229] 114872 {index_type: SCANN, nlist: 698, nprobe: 86, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 967} {dataCoord*segment*maxSize: 4164, dataCoord*segment*sealProportion: 0.48, queryCoord*autoHandoff: False, queryCoord*autoBalance: True, common*gracefulTime: 88392, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 9192} 114.89177385531366 290.7818263992667 2.803144561126828 356.7422151064563 0.9922000000000001 350
[230] 115347 {index_type: SCANN, nlist: 967, nprobe: 95, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 306} {dataCoord*segment*maxSize: 4854, dataCoord*segment*sealProportion: 0.08, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 7593, dataNode*segment*insertBufSize: 6282797231, rootCoord*minSegmentSizeToEnableIndex: 4088} 119.18456586636603 427.8740579970181 5.056394645944238 197.7693732434642 0.9893000000000001 475
[231] 115832 {index_type: SCANN, nlist: 1022, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 797} {dataCoord*segment*maxSize: 2694, dataCoord*segment*sealProportion: 0.29, queryCoord*autoHandoff: True, queryCoord*autoBalance: False, common*gracefulTime: 50010, dataNode*segment*insertBufSize: 10000000000, rootCoord*minSegmentSizeToEnableIndex: 4923} 112.86088241823018 415.9717653244734 3.0098203513771296 332.2457433522418 0.9913 485
[232] 116246 {index_type: SCANN, nlist: 572, nprobe: 74, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 478} {dataCoord*segment*maxSize: 2348, dataCoord*segment*sealProportion: 0.65, queryCoord*autoHandoff: False, queryCoord*autoBalance: False, common*gracefulTime: 50169, dataNode*segment*insertBufSize: 10000000000, rootCoord*minSegmentSizeToEnableIndex: 100} 105.88947694934905 343.67371519096196 2.6999755781143904 370.37372045356807 0.9892000000000001 413
[233] 116985 {index_type: SCANN, nlist: 793, nprobe: 50, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 304} {dataCoord*segment*maxSize: 1002, dataCoord*segment*sealProportion: 0.01, queryCoord*autoHandoff: False, queryCoord*autoBalance: True, common*gracefulTime: 37577, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 4962} 123.3018079828471 682.3932580798864 4.361430685967207 229.28256161847872 0.9557 739
[234] 117433 {index_type: SCANN, nlist: 490, nprobe: 37, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 595} {dataCoord*segment*maxSize: 1204, dataCoord*segment*sealProportion: 0.61, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 37599, dataNode*segment*insertBufSize: 993255383, rootCoord*minSegmentSizeToEnableIndex: 100} 124.12685204856098 375.1719891615212 2.5695263911038637 389.17677726999403 0.9658000000000001 447
[235] 117841 {index_type: SCANN, nlist: 609, nprobe: 85, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 747} {dataCoord*segment*maxSize: 1401, dataCoord*segment*sealProportion: 0.69, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 50297, dataNode*segment*insertBufSize: 4669910308, rootCoord*minSegmentSizeToEnableIndex: 3600} 111.68380221165717 365.6490439232439 2.8669369220733643 348.8043257250325 0.9932000000000001 408
[236] 118437 {index_type: SCANN, nlist: 658, nprobe: 90, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 830} {dataCoord*segment*maxSize: 1039, dataCoord*segment*sealProportion: 0.15, queryCoord*autoHandoff: True, queryCoord*autoBalance: False, common*gracefulTime: 37742, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 100} 113.91480578109622 528.1914173141122 2.8305480163544416 353.28847778669154 0.9946 595
[237] 119026 {index_type: SCANN, nlist: 1159, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 586} {dataCoord*segment*maxSize: 2069, dataCoord*segment*sealProportion: 0.11, queryCoord*autoHandoff: False, queryCoord*autoBalance: False, common*gracefulTime: 88148, dataNode*segment*insertBufSize: 1079177258, rootCoord*minSegmentSizeToEnableIndex: 3138} 113.4116641972214 536.7535454761237 2.803206814453006 356.7342926123457 0.9889 589
[238] 119461 {index_type: SCANN, nlist: 1078, nprobe: 63, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 197} {dataCoord*segment*maxSize: 3551, dataCoord*segment*sealProportion: 0.35, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 43463, dataNode*segment*insertBufSize: 4404813908, rootCoord*minSegmentSizeToEnableIndex: 2853} 108.57113166712224 399.56538495607674 2.3703088965266943 421.88594130720213 0.9636 435
[239] 119898 {index_type: SCANN, nlist: 419, nprobe: 64, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 321} {dataCoord*segment*maxSize: 4725, dataCoord*segment*sealProportion: 0.26, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 9377, dataNode*segment*insertBufSize: 6828608233, rootCoord*minSegmentSizeToEnableIndex: 3051} 112.15537295863032 369.35049708373845 2.8809896130114794 347.1029522229713 0.9917 436
[240] 120380 {index_type: SCANN, nlist: 822, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 412} {dataCoord*segment*maxSize: 3511, dataCoord*segment*sealProportion: 0.14, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 43463, dataNode*segment*insertBufSize: 1435497216, rootCoord*minSegmentSizeToEnableIndex: 2428} 109.67435564659536 407.7594082746655 2.801369432359934 356.9682700355513 0.9924000000000001 482
[241] 120773 {index_type: SCANN, nlist: 1, nprobe: 1, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 713} {dataCoord*segment*maxSize: 1499, dataCoord*segment*sealProportion: 0.26, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 37419, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 100} 120.08853330463171 321.6573019195348 4.89289123006165 204.37813819691226 0.9991 392
[242] 121224 {index_type: SCANN, nlist: 1017, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 100} {dataCoord*segment*maxSize: 4564, dataCoord*segment*sealProportion: 0.37, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 9554, dataNode*segment*insertBufSize: 7460152760, rootCoord*minSegmentSizeToEnableIndex: 4653} 106.63540173321962 378.4894193932414 2.5401573330163956 393.6764022457287 0.9845999999999999 451
[243] 121556 {index_type: SCANN, nlist: 37, nprobe: 37, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 666} {dataCoord*segment*maxSize: 1808, dataCoord*segment*sealProportion: 0.57, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 2862, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 503} 112.70274075679481 289.93946131691337 4.523984104394913 221.04410115599887 0.9991 331
[244] 122020 {index_type: SCANN, nlist: 930, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 910} {dataCoord*segment*maxSize: 5198, dataCoord*segment*sealProportion: 0.26, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 88336, dataNode*segment*insertBufSize: 1428837292, rootCoord*minSegmentSizeToEnableIndex: 4504} 117.28408135101199 397.63188163004816 2.805703168734908 356.41689083271774 0.991 463
[245] 122451 {index_type: SCANN, nlist: 907, nprobe: 41, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 375} {dataCoord*segment*maxSize: 2805, dataCoord*segment*sealProportion: 0.6, queryCoord*autoHandoff: True, queryCoord*autoBalance: False, common*gracefulTime: 50226, dataNode*segment*insertBufSize: 10000000000, rootCoord*minSegmentSizeToEnableIndex: 5443} 111.6428153719753 368.4644652530551 2.4052296616137028 415.7607133986057 0.9395 430
[246] 122902 {index_type: SCANN, nlist: 986, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 381} {dataCoord*segment*maxSize: 3617, dataCoord*segment*sealProportion: 0.36, queryCoord*autoHandoff: False, queryCoord*autoBalance: True, common*gracefulTime: 43463, dataNode*segment*insertBufSize: 6284731998, rootCoord*minSegmentSizeToEnableIndex: 3735} 108.5474789775908 391.8890896067023 2.5791025422513485 387.7317724354925 0.9894000000000001 450
[247] 123342 {index_type: SCANN, nlist: 869, nprobe: 84, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 547} {dataCoord*segment*maxSize: 5330, dataCoord*segment*sealProportion: 0.4, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 9682, dataNode*segment*insertBufSize: 5068480269, rootCoord*minSegmentSizeToEnableIndex: 1316} 104.78455394692719 385.3586519677192 2.687054354697466 372.1547345150707 0.9844 440
[248] 123931 {index_type: SCANN, nlist: 820, nprobe: 95, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 412} {dataCoord*segment*maxSize: 1379, dataCoord*segment*sealProportion: 0.18, queryCoord*autoHandoff: False, queryCoord*autoBalance: False, common*gracefulTime: 88232, dataNode*segment*insertBufSize: 9210496623, rootCoord*minSegmentSizeToEnableIndex: 1010} 112.8396531958133 527.4836779963225 2.583160165697336 387.1227240491475 0.9891 588
[249] 124668 {index_type: SCANN, nlist: 684, nprobe: 68, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 119} {dataCoord*segment*maxSize: 4064, dataCoord*segment*sealProportion: 0.01, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 9466, dataNode*segment*insertBufSize: 6654661036, rootCoord*minSegmentSizeToEnableIndex: 8999} 111.64125227741897 704.2343358304352 2.911281382665038 343.4913594935926 0.9848000000000001 737
[250] 125089 {index_type: SCANN, nlist: 1481, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 816} {dataCoord*segment*maxSize: 3019, dataCoord*segment*sealProportion: 0.52, queryCoord*autoHandoff: False, queryCoord*autoBalance: True, common*gracefulTime: 88319, dataNode*segment*insertBufSize: 1602471118, rootCoord*minSegmentSizeToEnableIndex: 3918} 107.96130593493581 365.69383515045047 2.892466703429818 345.7256738043774 0.9789000000000001 420
[251] 125575 {index_type: SCANN, nlist: 1400, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 214} {dataCoord*segment*maxSize: 3463, dataCoord*segment*sealProportion: 0.32, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 43464, dataNode*segment*insertBufSize: 5967141197, rootCoord*minSegmentSizeToEnableIndex: 782} 112.97478567808867 430.8441037554294 2.4657006822526455 405.5642305644364 0.9799000000000001 486
[252] 126435 {index_type: SCANN, nlist: 1106, nprobe: 66, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 320} {dataCoord*segment*maxSize: 4867, dataCoord*segment*sealProportion: 0.01, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 9398, dataNode*segment*insertBufSize: 4608215930, rootCoord*minSegmentSizeToEnableIndex: 3136} 109.32711725309491 787.7105564344674 3.608743207529187 277.10478205088856 0.9696000000000001 860
[253] 127171 {index_type: SCANN, nlist: 684, nprobe: 71, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 360} {dataCoord*segment*maxSize: 3866, dataCoord*segment*sealProportion: 0.01, queryCoord*autoHandoff: True, queryCoord*autoBalance: False, common*gracefulTime: 50107, dataNode*segment*insertBufSize: 8067724301, rootCoord*minSegmentSizeToEnableIndex: 3614} 109.1185851059854 673.0443644504994 3.070460943505168 325.6839993732091 0.9856 736
[254] 127624 {index_type: SCANN, nlist: 909, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 430} {dataCoord*segment*maxSize: 5562, dataCoord*segment*sealProportion: 0.25, queryCoord*autoHandoff: False, queryCoord*autoBalance: False, common*gracefulTime: 88289, dataNode*segment*insertBufSize: 9262495710, rootCoord*minSegmentSizeToEnableIndex: 3630} 112.36339221149683 389.94714063592255 2.700847702100873 370.2541240004548 0.99 452
[255] 128049 {index_type: SCANN, nlist: 1531, nprobe: 80, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 378} {dataCoord*segment*maxSize: 2247, dataCoord*segment*sealProportion: 0.69, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 9838, dataNode*segment*insertBufSize: 363652105, rootCoord*minSegmentSizeToEnableIndex: 6160} 108.90457226708531 354.63745673559606 2.4260319247841835 412.1957299011878 0.9659000000000001 425
[256] 128624 {index_type: SCANN, nlist: 1161, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 100} {dataCoord*segment*maxSize: 3533, dataCoord*segment*sealProportion: 0.05, queryCoord*autoHandoff: False, queryCoord*autoBalance: False, common*gracefulTime: 43464, dataNode*segment*insertBufSize: 10000000000, rootCoord*minSegmentSizeToEnableIndex: 2760} 102.31565966829658 522.9500030633062 2.642471317201853 378.43362517891507 0.9765 574
[257] 129039 {index_type: SCANN, nlist: 832, nprobe: 61, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 100} {dataCoord*segment*maxSize: 5041, dataCoord*segment*sealProportion: 0.46, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 9830, dataNode*segment*insertBufSize: 1203025490, rootCoord*minSegmentSizeToEnableIndex: 2993} 109.00555985793471 342.5890443325043 2.5150652695447206 397.6039954545676 0.9573 414
[258] 129474 {index_type: SCANN, nlist: 1229, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 246} {dataCoord*segment*maxSize: 3544, dataCoord*segment*sealProportion: 0.45, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 43464, dataNode*segment*insertBufSize: 1080783826, rootCoord*minSegmentSizeToEnableIndex: 8047} 110.28258376941085 364.4925042036921 2.74315775744617 364.54337971833667 0.9797 434
[259] 130179 {index_type: SCANN, nlist: 941, nprobe: 97, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 934} {dataCoord*segment*maxSize: 5276, dataCoord*segment*sealProportion: 0.01, queryCoord*autoHandoff: False, queryCoord*autoBalance: False, common*gracefulTime: 88175, dataNode*segment*insertBufSize: 3364967473, rootCoord*minSegmentSizeToEnableIndex: 5634} 108.54930193349719 639.6532306447625 2.7059748098254204 369.55259020482765 0.9904000000000001 705
[260] 130822 {index_type: SCANN, nlist: 997, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 337} {dataCoord*segment*maxSize: 5559, dataCoord*segment*sealProportion: 0.01, queryCoord*autoHandoff: False, queryCoord*autoBalance: True, common*gracefulTime: 88128, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 2018} 111.36115786805749 585.748553423211 2.68444418348372 372.5165925045447 0.986 643
[261] 131230 {index_type: SCANN, nlist: 1046, nprobe: 52, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 100} {dataCoord*segment*maxSize: 1487, dataCoord*segment*sealProportion: 0.72, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 9603, dataNode*segment*insertBufSize: 294701663, rootCoord*minSegmentSizeToEnableIndex: 5896} 113.74235019087791 346.371555313468 2.370522538200021 421.84791913403086 0.9542999999999999 408
[262] 131684 {index_type: SCANN, nlist: 1092, nprobe: 85, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 100} {dataCoord*segment*maxSize: 3788, dataCoord*segment*sealProportion: 0.37, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 9404, dataNode*segment*insertBufSize: 3008013172, rootCoord*minSegmentSizeToEnableIndex: 3767} 104.56621900759637 379.83495167829096 2.4712914805859327 404.64672332496536 0.9778000000000001 453
[263] 132116 {index_type: SCANN, nlist: 1453, nprobe: 95, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 290} {dataCoord*segment*maxSize: 1667, dataCoord*segment*sealProportion: 0.53, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 10114, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 1215} 118.02434750273824 372.8182803001255 2.531727774068713 394.9871744673838 0.9757 432
[264] 132539 {index_type: SCANN, nlist: 113, nprobe: 55, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 816} {dataCoord*segment*maxSize: 1184, dataCoord*segment*sealProportion: 0.48, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 5089, dataNode*segment*insertBufSize: 2370760309, rootCoord*minSegmentSizeToEnableIndex: 7291} 109.25566669553518 348.78967268019915 3.37498795799911 296.29735348533166 0.9994000000000001 422
[265] 132993 {index_type: SCANN, nlist: 826, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 100} {dataCoord*segment*maxSize: 4122, dataCoord*segment*sealProportion: 0.32, queryCoord*autoHandoff: True, queryCoord*autoBalance: False, common*gracefulTime: 9360, dataNode*segment*insertBufSize: 4779481813, rootCoord*minSegmentSizeToEnableIndex: 100} 105.35160069912672 382.8643567673862 2.572190523147583 388.7736895851333 0.9899000000000001 453
[266] 133399 {index_type: SCANN, nlist: 1124, nprobe: 96, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 810} {dataCoord*segment*maxSize: 1726, dataCoord*segment*sealProportion: 0.52, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 10139, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 9575} 115.92560462839901 332.8300430290401 2.539269346743822 393.81407146994025 0.9862000000000001 406
[267] 133864 {index_type: SCANN, nlist: 362, nprobe: 74, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 519} {dataCoord*segment*maxSize: 4444, dataCoord*segment*sealProportion: 0.04, queryCoord*autoHandoff: False, queryCoord*autoBalance: False, common*gracefulTime: 88258, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 9612} 115.81206532008946 411.5138148833066 2.9743225667625666 336.2110119375723 0.9959 465
[268] 134542 {index_type: SCANN, nlist: 957, nprobe: 85, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 805} {dataCoord*segment*maxSize: 1871, dataCoord*segment*sealProportion: 0.01, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 10395, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 9759} 121.45680517144501 610.7841850593686 3.0382852759212255 329.1330172071463 0.9852000000000001 677
[269] 134962 {index_type: SCANN, nlist: 494, nprobe: 97, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 720} {dataCoord*segment*maxSize: 5782, dataCoord*segment*sealProportion: 0.08, queryCoord*autoHandoff: False, queryCoord*autoBalance: True, common*gracefulTime: 88270, dataNode*segment*insertBufSize: 7435962814, rootCoord*minSegmentSizeToEnableIndex: 8495} 110.41752785630524 388.4465119354427 2.9539206735789776 338.5331261412642 0.9973 419
[270] 135679 {index_type: SCANN, nlist: 1143, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 100} {dataCoord*segment*maxSize: 4628, dataCoord*segment*sealProportion: 0.01, queryCoord*autoHandoff: False, queryCoord*autoBalance: False, common*gracefulTime: 9807, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 6959} 116.9936067853123 638.787092436105 2.5396616496145725 393.7532388031938 0.9777 717
[271] 136459 {index_type: SCANN, nlist: 1002, nprobe: 83, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 449} {dataCoord*segment*maxSize: 5707, dataCoord*segment*sealProportion: 0.01, queryCoord*autoHandoff: False, queryCoord*autoBalance: False, common*gracefulTime: 88375, dataNode*segment*insertBufSize: 1394102986, rootCoord*minSegmentSizeToEnableIndex: 10000} 118.80134286358953 722.5703258700669 2.7909841537475586 358.2965523674732 0.9848000000000001 779
[272] 136868 {index_type: SCANN, nlist: 1162, nprobe: 85, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 370} {dataCoord*segment*maxSize: 1747, dataCoord*segment*sealProportion: 0.67, queryCoord*autoHandoff: True, queryCoord*autoBalance: False, common*gracefulTime: 10000, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 6896} 112.93103170581162 344.6018898114562 2.605472180992365 383.8075905378206 0.9815 409
[273] 137356 {index_type: SCANN, nlist: 1345, nprobe: 51, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 519} {dataCoord*segment*maxSize: 1645, dataCoord*segment*sealProportion: 0.69, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 9884, dataNode*segment*insertBufSize: 6510302177, rootCoord*minSegmentSizeToEnableIndex: 4451} 112.361498599872 416.87419538013637 2.461769290268421 406.2119078148725 0.9395 487
[274] 137766 {index_type: SCANN, nlist: 1, nprobe: 1, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 921} {dataCoord*segment*maxSize: 5176, dataCoord*segment*sealProportion: 0.1, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 50278, dataNode*segment*insertBufSize: 8506866842, rootCoord*minSegmentSizeToEnableIndex: 5895} 106.42293159291148 348.0453569907695 4.838929004967213 206.65729936799843 0.9992000000000001 410
[275] 138271 {index_type: SCANN, nlist: 980, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 803} {dataCoord*segment*maxSize: 1580, dataCoord*segment*sealProportion: 0.38, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 10471, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 466} 113.03168243542314 436.8855152912438 2.7523776963353157 363.3222291153795 0.9893000000000001 505
[276] 138686 {index_type: SCANN, nlist: 481, nprobe: 85, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 100} {dataCoord*segment*maxSize: 5907, dataCoord*segment*sealProportion: 0.3, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 88160, dataNode*segment*insertBufSize: 4675901468, rootCoord*minSegmentSizeToEnableIndex: 2291} 115.9483289103955 358.00972203724086 2.716923523694277 368.06335963416154 0.9905999999999999 414
[277] 139121 {index_type: SCANN, nlist: 358, nprobe: 98, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 399} {dataCoord*segment*maxSize: 6114, dataCoord*segment*sealProportion: 0.1, queryCoord*autoHandoff: True, queryCoord*autoBalance: False, common*gracefulTime: 88159, dataNode*segment*insertBufSize: 3067578770, rootCoord*minSegmentSizeToEnableIndex: 3460} 124.10341306775808 365.94316816329956 3.051287032663822 327.7305573992441 0.9983 435
[278] 139502 {index_type: SCANN, nlist: 1085, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 100} {dataCoord*segment*maxSize: 4667, dataCoord*segment*sealProportion: 0.41, queryCoord*autoHandoff: False, queryCoord*autoBalance: True, common*gracefulTime: 9713, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 4013} 120.13974181376398 319.02637781761587 2.5999100133776665 384.628696706642 0.9825 380
[279] 139946 {index_type: SCANN, nlist: 1531, nprobe: 69, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 266} {dataCoord*segment*maxSize: 1184, dataCoord*segment*sealProportion: 0.69, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 9654, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 1071} 108.91055567748845 377.6442040614784 2.377314878627658 420.64263719969045 0.9579000000000001 444
[280] 140408 {index_type: SCANN, nlist: 1007, nprobe: 56, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 225} {dataCoord*segment*maxSize: 3100, dataCoord*segment*sealProportion: 0.4, queryCoord*autoHandoff: True, queryCoord*autoBalance: False, common*gracefulTime: 50031, dataNode*segment*insertBufSize: 8991365533, rootCoord*minSegmentSizeToEnableIndex: 469} 107.77312612719834 392.83862669952214 2.3712369222193956 421.720828749594 0.9602 461
